"partida_id","rodata","clube","cartao","atleta","num_camisa","posicao","minuto"
"8275","25","Botafogo-RJ","1","Lucas Perri","12","Goleiro","15"
"8275","25","Goias","1","Lucas Halter","3","Zagueiro","93"
"8275","25","Goias","1","Allano","77","Atacante","15"
"8275","25","Botafogo-RJ","1","Tiquinho Soares","9","Atacante","87"
"8275","25","Botafogo-RJ","1","Diego Costa","19","Atacante","50"
"8275","25","Goias","1","Magno Jose da Silva","2","Zagueiro","93"
"8275","25","Goias","1","Everton Morelli","40","Meio-campo","46"
"8276","26","Goias","1","Lucas Halter","3","Zagueiro","25"
"8276","26","Bahia","1","Julio Cesar de Rezende Miranda","5","Meio-campo","34"
"8276","26","Goias","1","Bruno Santos","13","Meio-campo","85"
"8276","26","Bahia","1","Gabriel Teixeira","10","Atacante","84"
"8277","26","Vasco","1","Maicon Pereira Roque","4","Zagueiro","73"
"8277","26","Vasco","1","Paulinho","18","Meio-campo","37"
"8277","26","Vasco","1","Figueiredo","15","Atacante","95"
"8277","26","Vasco","1","Leonardo Pinheiro","3","Zagueiro","45"
"8277","26","Sao Paulo","1","Nathan","45","Zagueiro","47"
"8278","26","Corinthians","1","Fagner","23","Zagueiro","58"
"8278","26","Corinthians","1","Gabriel Moscardo","44","Meio-campo","33"
"8278","26","Flamengo","1","Léo Pereira","4","Zagueiro","77"
"8278","26","Corinthians","1","Lucas Veríssimo","3","Zagueiro","52"
"8278","26","Flamengo","1","Bruno Henrique","27","Meio-campo","94"
"8278","26","Flamengo","1","Erick Pulgar","5","Meio-campo","41"
"8279","26","Internacional","1","Nicolás Hernández","22","Zagueiro","93"
"8279","26","Internacional","1","Igor Gomes","21","Zagueiro","82"
"8279","26","Internacional","1","Gabriel Mercado","25","Zagueiro","39"
"8279","26","Gremio","1","Pedro Geromel","3","Zagueiro","94"
"8279","26","Gremio","1","Aldemir Ferreira","10","Atacante","52"
"8279","26","Internacional","1","Enner Valencia","13","Atacante","91"
"8279","26","Internacional","1","Renê Rodrigues Martins","6","Zagueiro","66"
"8279","26","Internacional","1","Johnny Cardoso","30","Meio-campo","14"
"8279","26","Gremio","1","Mathías Villasanti","20","Meio-campo","63"
"8279","26","Gremio","1","Walter Kannemann","4","Zagueiro","28"
"8281","26","Fluminense","1","Keno","11","Meio-campo","38"
"8281","26","Botafogo-RJ","1","Danilo Neves","6","Meio-campo","25"
"8281","26","Fluminense","1","John Kennedy","9","Atacante","49"
"8281","26","Botafogo-RJ","1","Marlon Freitas","17","Meio-campo","35"
"8280","26","Palmeiras","1","Richard Ríos","27","Meio-campo","95"
"8280","26","Santos","1","Guilherme Camacho","29","Meio-campo","73"
"8280","26","Santos","1","Tomás Rincón","25","Meio-campo","41"
"8280","26","Palmeiras","1","José Rafael Vivian","8","Meio-campo","14"
"8280","26","Santos","1","Alfredo Morelos","22","Atacante","42"
"8282","26","Bragantino","1","Aderlan Silva","13","Zagueiro","67"
"8282","26","Bragantino","1","Hélio Junio Nunes de Castro","11","Meio-campo","10"
"8282","26","Athletico-PR","1","Fernandinho","5","Meio-campo","48"
"8282","26","Bragantino","1","Raul","23","Meio-campo","79"
"8282","26","Bragantino","1","Juninho Capixaba","29","Zagueiro","14"
"8282","26","Athletico-PR","1","Agustín Canobbio","14","Meio-campo","91"
"8283","26","Atletico-MG","1","Otávio Henrique Passos Santos","5","Meio-campo","88"
"8283","26","Coritiba","1","Henrique Adriano Buss","3","Zagueiro","72"
"8283","26","Atletico-MG","1","Mauricio Lemos","28","Zagueiro","93"
"8283","26","Coritiba","1","Robson Fernandes","30","Meio-campo","83"
"8284","26","Fortaleza","1","Emanuel Brítez","19","Zagueiro","16"
"8284","26","Fortaleza","1","Imanol Machuca","39","Meio-campo","53"
"8284","26","America-MG","1","Ricardo Silva","45","Zagueiro","41"
"8285","26","Cruzeiro","1","Oliveira","6","Meio-campo","82"
"8285","26","Cruzeiro","1","Arthur Gomes","19","Atacante","1"
"8285","26","Cruzeiro","1","Machado","23","Meio-campo","47"
"8286","27","Gremio","1","Luis Alberto Suárez","9","Atacante","44"
"8286","27","Athletico-PR","1","Tomás Cuello","28","Meio-campo","85"
"8286","27","Athletico-PR","1","Thiago Heleno","44","Zagueiro","57"
"8286","27","Athletico-PR","1","Agustín Canobbio","14","Atacante","25"
"8286","27","Gremio","1","Reinaldo Manoel da Silva","6","Zagueiro","58"
"8286","27","Athletico-PR","1","Kaique Rocha","4","Zagueiro","95"
"8286","27","Athletico-PR","1","Lucas Esquivel","37","Zagueiro","73"
"8286","27","Athletico-PR","1","Alex Paulo Menezes Santana","80","Meio-campo","53"
"8286","27","Gremio","2","Reinaldo Manoel da Silva","6","Zagueiro","97"
"8287","27","Cuiaba","1","Alan Empereur","33","Zagueiro","19"
"8287","27","Cuiaba","1","Raniele","14","Meio-campo","74"
"8288","27","Botafogo-RJ","1","Júnior Santos","37","Meio-campo","60"
"8288","27","America-MG","1","Alexandre Egea","16","Meio-campo","72"
"8289","27","Goias","1","Sidimar Fernando Sigolini","4","Zagueiro","74"
"8289","27","Goias","1","Willian","12","Meio-campo","15"
"8289","27","Sao Paulo","1","Caio Paulista","38","Zagueiro","26"
"8289","27","Goias","1","Matheus Babi","9","Atacante","96"
"8289","27","Goias","1","Allano","77","Atacante","26"
"8289","27","Sao Paulo","1","Pablo Maia","29","Meio-campo","36"
"8289","27","Sao Paulo","1","Rafinha","13","Zagueiro","24"
"8291","27","Vasco","1","Mateus Carvalho","85","Meio-campo","83"
"8291","27","Vasco","1","Gabriel Pec","11","Atacante","3"
"8291","27","Fortaleza","1","Gonzalo Escobar","33","Zagueiro","44"
"8291","27","Vasco","1","Marlon Gomes","25","Meio-campo","24"
"8291","27","Fortaleza","1","Yago Pikachu","22","Meio-campo","54"
"8290","27","Bahia","1","Julio Cesar de Rezende Miranda","5","Meio-campo","30"
"8290","27","Internacional","2","Lucca Holanda Sampaio Tavares","45","Atacante","83"
"8290","27","Internacional","1","Vitão","44","Zagueiro","52"
"8293","27","Cruzeiro","1","Marlon Rodrigues Xavier","3","Zagueiro","70"
"8293","27","Cruzeiro","1","Helibelton Palacios","24","Zagueiro","38"
"8293","27","Flamengo","1","Thiago Maia","8","Meio-campo","3"
"8293","27","Cruzeiro","1","Wesley Ribeiro Silva","11","Atacante","68"
"8293","27","Flamengo","1","Agustín Rossi","17","Goleiro","78"
"8292","27","Palmeiras","1","Endrick","9","Meio-campo","90"
"8292","27","Palmeiras","1","Jhonatan dos Santos Rosa","40","Meio-campo","55"
"8292","27","Palmeiras","1","Kevin","37","Meio-campo","20"
"8292","27","Atletico-MG","1","Matías Zaracho","15","Meio-campo","70"
"8292","27","Palmeiras","1","Fabinho","35","Meio-campo","98"
"8292","27","Palmeiras","1","Gustavo Gómez","15","Zagueiro","69"
"8292","27","Palmeiras","1","Rony","10","Atacante","51"
"8292","27","Atletico-MG","1","Rubens","44","Meio-campo","74"
"8292","27","Atletico-MG","1","Alan Franco Palma","23","Meio-campo","57"
"8294","27","Santos","1","Douglas Moreira","19","Meio-campo","66"
"8294","27","Santos","1","João Paulo","34","Goleiro","26"
"8294","27","Santos","1","Gustavo Nonato","7","Meio-campo","96"
"8294","27","Santos","1","Jean Lucas Oliveira","8","Meio-campo","44"
"8294","27","Bragantino","1","Luan Patrick","30","Zagueiro","49"
"8295","27","Fluminense","1","Lima","45","Meio-campo","71"
"8295","27","Fluminense","1","Germán Cano","14","Atacante","48"
"8295","27","Fluminense","1","Marcelo Vieira da Silva Júnior","12","Zagueiro","29"
"8295","27","Corinthians","1","Pedro Henrique Silva dos Santos","27","Meio-campo","36"
"8295","27","Fluminense","2","Thiago dos Santos","29","Meio-campo","65"
"8295","27","Fluminense","1","Thiago dos Santos","29","Meio-campo","64"
"8295","27","Fluminense","1","Felipe Melo","30","Zagueiro","33"
"8295","27","Corinthians","1","Yuri Alberto","9","Atacante","41"
"8295","27","Corinthians","1","Maycon de Andrade Barberan","7","Meio-campo","19"
"8295","27","Fluminense","2","Felipe Melo","30","Zagueiro","71"
"8296","28","Cuiaba","1","Rikelme","20","Zagueiro","28"
"8296","28","Goias","1","Raphael Guzzo","5","Meio-campo","72"
"8296","28","Goias","1","Tadeu Antonio Ferreira","23","Goleiro","91"
"8296","28","Goias","1","Everton Morelli","40","Meio-campo","35"
"8297","28","Sao Paulo","1","Pablo Maia","29","Meio-campo","43"
"8297","28","Gremio","1","Josué","48","Meio-campo","69"
"8297","28","Gremio","1","Luis Alberto Suárez","9","Atacante","89"
"8297","28","Gremio","1","Walter Kannemann","4","Zagueiro","21"
"8298","28","Bahia","1","Danilo Fernandes","1","Goleiro","90"
"8298","28","Bahia","1","Cauly","8","Meio-campo","59"
"8298","28","Bahia","1","Raul Gustavo Pereira Bicalho","34","Zagueiro","35"
"8298","28","Fortaleza","1","Cristian Chagas Tarouco","4","Zagueiro","90"
"8298","28","Fortaleza","1","Lucas Sasha","88","Meio-campo","49"
"8298","28","Bahia","1","Thaciano","16","Meio-campo","62"
"8298","28","Bahia","1","Yago Rocha","20","Meio-campo","45"
"8298","28","Bahia","1","Camilo Cándido","38","Zagueiro","16"
"8298","28","Fortaleza","1","Bruno Pacheco","6","Zagueiro","64"
"8298","28","Fortaleza","1","Emanuel Brítez","19","Zagueiro","44"
"8300","28","Atletico-MG","1","Matías Zaracho","15","Meio-campo","57"
"8300","28","Cruzeiro","1","Rafael Elias","40","Atacante","90"
"8300","28","Cruzeiro","1","Neris","27","Zagueiro","39"
"8300","28","Atletico-MG","1","Mauricio Lemos","28","Zagueiro","90"
"8300","28","Atletico-MG","1","Bruno Fuchs","3","Zagueiro","41"
"8300","28","Cruzeiro","1","Matheus Jussa","18","Meio-campo","42"
"8301","28","Vasco","1","Paulinho","18","Meio-campo","95"
"8301","28","Flamengo","1","Fabrício Bruno","15","Zagueiro","23"
"8301","28","Vasco","1","Paulo","96","Zagueiro","33"
"8302","28","Internacional","1","Renê Rodrigues Martins","6","Zagueiro","46"
"8302","28","Santos","1","Gustavo Nonato","7","Meio-campo","85"
"8303","28","Bragantino","1","Lucas Evangelista","8","Meio-campo","77"
"8303","28","Bragantino","1","Matheus Fernandes","35","Meio-campo","39"
"8303","28","Fluminense","1","Samuel Xavier","2","Zagueiro","50"
"8303","28","Bragantino","1","Vitor Hugo Naum dos Santos","28","Meio-campo","47"
"8303","28","Fluminense","1","Jhon Arias","21","Meio-campo","87"
"8305","28","Corinthians","1","Fagner","23","Zagueiro","41"
"8305","28","America-MG","1","Wellington Paulista","9","Atacante","99"
"8305","28","Corinthians","1","Wesley Gassova","36","Meio-campo","89"
"8305","28","America-MG","1","Esteban Burgos","26","Zagueiro","100"
"8305","28","America-MG","1","Ricardo Silva","45","Zagueiro","72"
"8304","28","Palmeiras","1","Richard Ríos","27","Meio-campo","35"
"8304","28","Coritiba","1","Natanael","16","Zagueiro","93"
"8299","28","Botafogo-RJ","1","João Victor Santos Sá","7","Meio-campo","75"
"8299","28","Athletico-PR","1","Kaique Rocha","4","Zagueiro","38"
"8299","28","Botafogo-RJ","1","Carlos Eduardo de Oliveira Alves","33","Meio-campo","49"
"8306","29","Bragantino","1","Aderlan Silva","13","Zagueiro","44"
"8306","29","Atletico-MG","1","Cristian Pavón","9","Meio-campo","91"
"8306","29","Atletico-MG","1","Renzo Saravia","26","Zagueiro","63"
"8306","29","Bragantino","1","Léo Ortiz","3","Zagueiro","34"
"8306","29","Atletico-MG","1","Éverson Felipe Marques Pires","22","Goleiro","83"
"8306","29","Atletico-MG","1","Otávio Henrique Passos Santos","5","Meio-campo","44"
"8307","29","America-MG","1","Nicolas","30","Zagueiro","93"
"8308","29","Fluminense","1","Paulo Henrique Ganso","10","Meio-campo","67"
"8308","29","Fluminense","1","Marlon","4","Zagueiro","26"
"8308","29","Goias","1","Guilherme","60","Meio-campo","19"
"8308","29","Fluminense","1","André","7","Meio-campo","89"
"8308","29","Fluminense","1","Germán Cano","14","Atacante","52"
"8308","29","Goias","1","Julián Palacios","10","Atacante","51"
"8310","29","Palmeiras","1","Endrick","9","Atacante","44"
"8310","29","Sao Paulo","1","Wellington Rato","27","Meio-campo","79"
"8310","29","Sao Paulo","1","Lucas Beraldo","35","Zagueiro","25"
"8310","29","Palmeiras","1","Raphael Cavalcante Veiga","23","Meio-campo","55"
"8310","29","Palmeiras","1","José Rafael Vivian","8","Meio-campo","21"
"8310","29","Sao Paulo","1","Rafinha","13","Zagueiro","47"
"8310","29","Sao Paulo","2","Rafinha","13","Zagueiro","61"
"8309","29","Cruzeiro","1","Lucas Silva Borges","16","Meio-campo","27"
"8309","29","Bahia","1","Camilo Cándido","38","Zagueiro","63"
"8309","29","Cruzeiro","1","Machado","23","Meio-campo","75"
"8309","29","Bahia","1","Cauly","8","Meio-campo","90"
"8311","29","Gremio","1","Aldemir Ferreira","10","Atacante","47"
"8311","29","Flamengo","1","Éverton Ribeiro","7","Meio-campo","90"
"8311","29","Flamengo","1","Léo Pereira","4","Zagueiro","64"
"8311","29","Gremio","1","Pedro Geromel","3","Zagueiro","78"
"8311","29","Gremio","1","Walter Kannemann","4","Zagueiro","26"
"8311","29","Flamengo","1","Luiz Araújo","31","Atacante","84"
"8311","29","Flamengo","1","Erick Pulgar","5","Meio-campo","24"
"8312","29","Cuiaba","1","Fernando Sobral","88","Meio-campo","45"
"8312","29","Corinthians","1","Fábio Santos","6","Zagueiro","97"
"8312","29","Corinthians","1","Carlos Gilberto do Nascimento Silva","4","Zagueiro","99"
"8312","29","Corinthians","1","Bruno Méndez","25","Zagueiro","75"
"8313","29","Vasco","1","Erick Marcus","16","Atacante","88"
"8313","29","Vasco","1","Zé Gabriel","23","Meio-campo","37"
"8313","29","Internacional","1","Gabriel Mercado","25","Zagueiro","80"
"8313","29","Internacional","1","Wanderson","11","Meio-campo","51"
"8313","29","Vasco","2","Erick Marcus","16","Atacante","95"
"8313","29","Vasco","1","Paulinho","18","Meio-campo","48"
"8313","29","Internacional","1","Carlos de Pena","14","Meio-campo","97"
"8313","29","Internacional","1","Sergio Rochet","33","Goleiro","59"
"8313","29","Vasco","2","Paulinho","18","Meio-campo","91"
"8314","29","Santos","1","Joaquim Henrique","28","Zagueiro","42"
"8314","29","Coritiba","1","Matheus Bianqui","17","Meio-campo","60"
"8314","29","Coritiba","1","Willian Farias","8","Meio-campo","8"
"8314","29","Coritiba","2","Willian Farias","8","Meio-campo","38"
"8314","29","Santos","1","Julio Furch","11","Atacante","86"
"8314","29","Coritiba","1","Fransérgio","15","Meio-campo","71"
"8314","29","Coritiba","1","Robson Fernandes","30","Meio-campo","36"
"8317","30","Gremio","1","Pepê","23","Meio-campo","75"
"8317","30","Gremio","1","Gabriel Grando","12","Goleiro","90"
"8316","30","Bahia","1","Everaldo Stum","9","Atacante","77"
"8316","30","Bahia","1","Nicolás Acevedo","26","Meio-campo","9"
"8316","30","Palmeiras","1","Fabinho","35","Meio-campo","50"
"8316","30","Bahia","1","Kanu","4","Zagueiro","48"
"8316","30","Bahia","2","Nicolás Acevedo","26","Meio-campo","90"
"8318","30","Atletico-MG","1","Rubens","44","Meio-campo","52"
"8318","30","Fluminense","1","Leanderson da Silva Genésio","18","Atacante","49"
"8318","30","Atletico-MG","1","Jemerson de Jesus Nascimento","34","Zagueiro","59"
"8319","30","Athletico-PR","1","Hugo Moura","17","Meio-campo","57"
"8319","30","Sao Paulo","1","Luciano da Rocha Neves","10","Meio-campo","68"
"8319","30","Sao Paulo","1","Erison Danilo de Souza","49","Atacante","24"
"8319","30","Sao Paulo","1","Rafael Pires Monteiro","23","Goleiro","93"
"8319","30","Sao Paulo","1","Nathan","45","Zagueiro","55"
"8319","30","Sao Paulo","1","Pablo Maia","29","Meio-campo","17"
"8320","30","Goias","1","Julián Palacios","10","Meio-campo","61"
"8320","30","Vasco","1","Cauan Barros","88","Meio-campo","86"
"8320","30","Vasco","1","Jair Rodrigues Júnior","8","Meio-campo","41"
"8320","30","Vasco","2","Pablo Vegetti","99","Atacante","90"
"8320","30","Goias","1","Bruno Melo","19","Zagueiro","24"
"8320","30","Vasco","1","Maicon Pereira Roque","4","Zagueiro","77"
"8320","30","Vasco","1","Pablo Vegetti","99","Atacante","24"
"8321","30","Internacional","1","Keiller","1","Goleiro","99"
"8321","30","Internacional","1","Alan Patrick","10","Meio-campo","74"
"8321","30","Internacional","1","Maurício Magalhães Prado","27","Meio-campo","69"
"8321","30","Internacional","1","Enner Valencia","13","Atacante","35"
"8321","30","Coritiba","1","Hayner","2","Zagueiro","91"
"8321","30","Coritiba","1","Natanael","16","Zagueiro","55"
"8321","30","Internacional","1","Johnny Cardoso","30","Meio-campo","86"
"8321","30","Internacional","1","Pedro Henrique Konzen","28","Atacante","72"
"8321","30","Internacional","1","Charles Aránguiz","20","Meio-campo","48"
"8321","30","Coritiba","1","Reynaldo Cesar Moraes","4","Zagueiro","100"
"8321","30","Coritiba","1","Marcelino Moreno","10","Meio-campo","78"
"8321","30","Coritiba","1","Matheus Bianqui","17","Meio-campo","45"
"8321","30","Internacional","2","Vitão","44","Zagueiro","9"
"8322","30","Corinthians","1","Matías Rojas","10","Meio-campo","91"
"8322","30","Corinthians","1","Fábio Santos","6","Zagueiro","72"
"8322","30","Corinthians","1","Gabriel Moscardo","44","Meio-campo","63"
"8322","30","Santos","1","Marcos Leonardo","9","Atacante","100"
"8322","30","Corinthians","1","Bruno Méndez","25","Zagueiro","82"
"8322","30","Corinthians","1","Giuliano Victor de Paula","20","Meio-campo","67"
"8322","30","Corinthians","1","Fausto Vera","5","Meio-campo","35"
"8322","30","Santos","1","Tomás Rincón","25","Meio-campo","28"
"8323","30","Botafogo-RJ","1","Víctor Cuesta","15","Zagueiro","53"
"8323","30","Cuiaba","1","Walter Leandro Capeloza Artune","1","Goleiro","78"
"8323","30","Cuiaba","1","Lucas Mineiro","31","Meio-campo","50"
"8323","30","Cuiaba","1","Raniele","14","Meio-campo","96"
"8323","30","Cuiaba","1","Denilson","27","Meio-campo","50"
"8323","30","Cuiaba","1","Alan Empereur","33","Zagueiro","28"
"8326","31","Bahia","1","Gilberto Moraes Júnior","2","Zagueiro","48"
"8326","31","Fluminense","1","David Braz","44","Zagueiro","90"
"8326","31","Bahia","1","Kanu","4","Zagueiro","90"
"8326","31","Fluminense","1","Leo Fernández","17","Meio-campo","92"
"8326","31","Fluminense","1","Thiago dos Santos","29","Zagueiro","21"
"8327","31","America-MG","1","Alexandre Egea","16","Meio-campo","94"
"8327","31","America-MG","1","Danilo Avelar","22","Zagueiro","76"
"8328","31","Corinthians","1","Yuri Alberto","9","Atacante","66"
"8328","31","Athletico-PR","1","Vitor Bueno","8","Meio-campo","58"
"8328","31","Athletico-PR","1","Tomás Cuello","28","Meio-campo","62"
"8330","31","Flamengo","1","Gabriel Barbosa","10","Atacante","50"
"8330","31","Santos","1","Rodrigo Fernández","14","Meio-campo","65"
"8330","31","Flamengo","2","Bruno Henrique","27","Meio-campo","95"
"8330","31","Santos","2","Lucas Braga Ribeiro","30","Zagueiro","90"
"8330","31","Flamengo","1","Bruno Henrique","27","Meio-campo","95"
"8330","31","Santos","1","Lucas Braga Ribeiro","30","Zagueiro","75"
"8330","31","Flamengo","2","Gerson Santos da Silva","20","Meio-campo","42"
"8329","31","Coritiba","1","Marcelino Moreno","10","Meio-campo","74"
"8329","31","Gremio","1","Fábio Pereira da Silva","2","Meio-campo","11"
"8329","31","Coritiba","1","Islam Slimani","9","Atacante","78"
"8329","31","Gremio","1","Walter Kannemann","4","Zagueiro","78"
"8329","31","Coritiba","2","Islam Slimani","9","Atacante","85"
"8331","31","Fortaleza","1","Gonzalo Escobar","33","Zagueiro","51"
"8331","31","Fortaleza","1","Pedro Rocha Neves","32","Atacante","88"
"8332","31","Botafogo-RJ","1","Marlon Freitas","17","Meio-campo","97"
"8332","31","Botafogo-RJ","1","Danilo Neves","6","Meio-campo","80"
"8332","31","Botafogo-RJ","1","Víctor Cuesta","15","Zagueiro","33"
"8332","31","Palmeiras","1","Artur Victor Guimarães","14","Atacante","87"
"8332","31","Palmeiras","1","Rony","10","Atacante","80"
"8332","31","Botafogo-RJ","1","Leonel Di Plácido","24","Zagueiro","99"
"8332","31","Botafogo-RJ","1","Fernando Marçal","21","Zagueiro","83"
"8332","31","Botafogo-RJ","1","Tiquinho Soares","9","Atacante","69"
"8332","31","Palmeiras","1","Murilo Cerqueira","26","Zagueiro","100"
"8332","31","Palmeiras","1","Gustavo Gómez","15","Zagueiro","80"
"8332","31","Palmeiras","1","Mayke","12","Meio-campo","11"
"8332","31","Botafogo-RJ","2","Adryelson","34","Zagueiro","76"
"8333","31","Cuiaba","1","Matheus Alexandre Anastácio de Souza","2","Zagueiro","96"
"8333","31","Vasco","1","Paulo","96","Zagueiro","18"
"8333","31","Cuiaba","1","Raniele","14","Meio-campo","73"
"8334","31","Goias","1","Hugo","66","Zagueiro","59"
"8334","31","Bragantino","1","Marcos Vinicios","27","Atacante","88"
"8334","31","Bragantino","1","Jadsom","5","Meio-campo","65"
"8334","31","Goias","1","Julián Palacios","10","Meio-campo","93"
"8334","31","Goias","1","Lucas Halter","3","Zagueiro","47"
"8334","31","Bragantino","1","Cleiton Schwengber","1","Goleiro","76"
"8335","31","Cruzeiro","1","Rafael Elias","40","Atacante","74"
"8335","31","Cruzeiro","1","William de Asevedo Furtado","12","Zagueiro","49"
"8335","31","Cruzeiro","2","Anderson","98","Goleiro","56"
"8335","31","Sao Paulo","1","Lucas Beraldo","35","Zagueiro","72"
"8335","31","Cruzeiro","1","Anderson","98","Goleiro","56"
"8336","32","Gremio","1","Walter Kannemann","4","Zagueiro","22"
"8336","32","Bahia","1","Neuciano Gusmão","40","Meio-campo","64"
"8336","32","Bahia","1","David Duarte","33","Zagueiro","31"
"8336","32","Gremio","1","Natã","36","Zagueiro","90"
"8336","32","Bahia","1","Cauly","8","Meio-campo","81"
"8336","32","Bahia","1","Thaciano","16","Meio-campo","48"
"8337","32","America-MG","1","Danilo Avelar","22","Zagueiro","28"
"8337","32","Atletico-MG","1","Matías Zaracho","15","Meio-campo","69"
"8337","32","Atletico-MG","2","Hulk","7","Atacante","97"
"8337","32","America-MG","1","Alexandre Egea","16","Meio-campo","33"
"8337","32","Atletico-MG","1","Hulk","7","Atacante","96"
"8337","32","America-MG","2","Alexandre Egea","16","Meio-campo","73"
"8338","32","Palmeiras","1","José Rafael Vivian","8","Meio-campo","78"
"8338","32","Athletico-PR","1","Christian Roberto Alves Cardoso","88","Meio-campo","92"
"8338","32","Athletico-PR","1","Thiago Heleno","44","Zagueiro","37"
"8338","32","Palmeiras","1","Jhonatan dos Santos Rosa","40","Meio-campo","94"
"8338","32","Palmeiras","1","Luan Garcia Teixeira","13","Zagueiro","14"
"8338","32","Athletico-PR","1","Carlos de Menezes Júnior","25","Zagueiro","51"
"8338","32","Athletico-PR","1","Lucas Esquivel","37","Meio-campo","15"
"8339","32","Cruzeiro","1","Bruno Rodrigues","9","Atacante","74"
"8339","32","Internacional","1","Fabricio Bustos","16","Zagueiro","56"
"8339","32","Cruzeiro","1","Matheus Jussa","18","Meio-campo","61"
"8341","32","Fortaleza","1","Imanol Machuca","39","Meio-campo","42"
"8341","32","Flamengo","1","Filipe Luís","16","Zagueiro","57"
"8341","32","Flamengo","1","Erick Pulgar","5","Meio-campo","62"
"8341","32","Flamengo","1","Thiago Maia","8","Meio-campo","41"
"8340","32","Corinthians","1","Gustavo Mosquito","19","Atacante","78"
"8340","32","Bragantino","1","Hélio Junio Nunes de Castro","11","Meio-campo","61"
"8340","32","Corinthians","1","Fagner","23","Zagueiro","69"
"8342","32","Coritiba","1","Natanael","16","Zagueiro","94"
"8342","32","Coritiba","1","Henrique Adriano Buss","3","Zagueiro","18"
"8342","32","Goias","1","Guilherme","60","Meio-campo","75"
"8342","32","Coritiba","1","Willian Farias","8","Meio-campo","27"
"8342","32","Goias","1","Allano","77","Atacante","94"
"8342","32","Goias","1","Everton Morelli","40","Meio-campo","64"
"8343","32","Vasco","1","Paulinho","18","Meio-campo","80"
"8343","32","Botafogo-RJ","1","Tiquinho Soares","9","Atacante","79"
"8343","32","Botafogo-RJ","1","Danilo Barbosa da Silva","5","Meio-campo","56"
"8343","32","Vasco","1","Gary Medel","17","Zagueiro","61"
"8343","32","Botafogo-RJ","1","Diego Costa","19","Atacante","61"
"8343","32","Botafogo-RJ","1","Fernando Marçal","21","Zagueiro","49"
"8344","32","Santos","1","Douglas Moreira","19","Meio-campo","90"
"8344","32","Cuiaba","1","Denilson","27","Meio-campo","31"
"8344","32","Cuiaba","1","Fernando Sobral","88","Meio-campo","86"
"8346","33","Internacional","1","Bruno Henrique Corsini","8","Meio-campo","75"
"8346","33","Fluminense","1","Alexsander","5","Meio-campo","47"
"8346","33","Internacional","1","Gabriel Mercado","25","Zagueiro","75"
"8346","33","Fluminense","1","Guga","23","Zagueiro","93"
"8347","33","Coritiba","1","Sebastián Gómez","19","Meio-campo","48"
"8348","33","Athletico-PR","1","Erick Luis Conrado Carvalho","26","Zagueiro","92"
"8349","33","Sao Paulo","1","Juan Santos da Silva","31","Atacante","34"
"8349","33","Bragantino","1","Hélio Junio Nunes de Castro","11","Meio-campo","40"
"8349","33","Sao Paulo","1","Gabriel Neves","20","Meio-campo","77"
"8349","33","Bragantino","1","Lucas Evangelista","8","Meio-campo","65"
"8350","33","Palmeiras","1","Vanderlan","6","Zagueiro","89"
"8350","33","Palmeiras","2","Gustavo Gómez","15","Zagueiro","48"
"8350","33","Flamengo","1","Pedro","9","Atacante","16"
"8351","33","Goias","1","Guilherme","60","Meio-campo","25"
"8351","33","Goias","1","Matheus Babi","9","Atacante","38"
"8351","33","Santos","1","Lucas Rafael Araújo Lima","23","Meio-campo","92"
"8352","33","Corinthians","1","Fábio Santos","6","Zagueiro","88"
"8352","33","Atletico-MG","1","Pedrinho","38","Meio-campo","70"
"8352","33","Atletico-MG","1","Éverson Felipe Marques Pires","22","Goleiro","19"
"8352","33","Atletico-MG","1","Igor Rabello","16","Zagueiro","85"
"8352","33","Atletico-MG","1","Jemerson de Jesus Nascimento","34","Zagueiro","22"
"8354","33","Gremio","1","Felipe Carballo","8","Meio-campo","25"
"8354","33","Gremio","1","João Pedro Maturano dos Santos","18","Zagueiro","79"
"8353","33","Cuiaba","1","Jonathan Cafú","7","Atacante","36"
"8353","33","Cuiaba","1","Rikelme","20","Meio-campo","85"
"8353","33","Bahia","1","Julio Cesar de Rezende Miranda","5","Meio-campo","80"
"8353","33","Cuiaba","1","Allyson Aires dos Santos","34","Zagueiro","43"
"8353","33","Bahia","2","Camilo Cándido","38","Zagueiro","20"
"8356","34","Coritiba","1","Robson Fernandes","30","Meio-campo","85"
"8356","34","Coritiba","1","Marcelino Moreno","10","Meio-campo","72"
"8356","34","Cruzeiro","1","Neris","27","Zagueiro","95"
"8356","34","Cruzeiro","1","Ian Luccas","20","Meio-campo","73"
"8356","34","Coritiba","1","Reynaldo Cesar Moraes","4","Zagueiro","83"
"8356","34","Coritiba","1","Thalisson Gabriel","14","Zagueiro","28"
"8356","34","Cruzeiro","1","Machado","23","Meio-campo","88"
"8356","34","Cruzeiro","1","Matheus Jussa","18","Meio-campo","67"
"8357","34","Flamengo","1","Erick Pulgar","5","Meio-campo","66"
"8357","34","Fluminense","1","Alexsander","5","Meio-campo","81"
"8357","34","Fluminense","1","Jhon Arias","21","Meio-campo","22"
"8357","34","Fluminense","2","Nino","33","Zagueiro","96"
"8357","34","Fluminense","1","John Kennedy","9","Atacante","94"
"8357","34","Fluminense","1","Paulo Henrique Ganso","10","Meio-campo","35"
"8357","34","Flamengo","2","Gabriel Barbosa","10","Atacante","96"
"8358","34","Internacional","1","Alan Patrick","10","Meio-campo","68"
